Accession	TMHMM #TM	TMHMMI	TMHMMO	TMHMMRatio(O/I)	Phobius #TM	PhobiusI	PhobiusO	PhobiusRatio(O/I)	consensus #TM	consensusI	consensusO	consensusRatio(O/I)	inclusive #TM	inclusiveI	inclusiveO	inclusiveRatio(O/I)
Q8NI36	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H967	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P17038	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5TIE3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9ULK5	4	401	28	0.06982543640897755	4	399	38	0.09523809523809523	4	398	28	0.07035175879396985	4	402	38	0.0945273631840796
Q9BZM5	1	1	222	222.0	1	3	195	65.0	1	1	194	194.0	1	3	223	74.33333333333333
B4DYI2	1	20	1091	54.55	1	23	1088	47.30434782608695	1	20	1088	54.4	1	23	1091	47.43478260869565
P22528	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7Z2Z1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q17RH7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N2U0	2	66	4	0.06060606060606061	2	11	36	3.272727272727273	2	0	0	inf	2	77	40	0.5194805194805194
Q8TEE9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5VY80	2	199	4	0.020100502512562814	1	3	198	66.0	1	0	0	inf	2	202	202	1.0
Q8N841	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q86XD8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O00294	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NFZ6	7	167	67	0.40119760479041916	8	135	80	0.5925925925925926	7	102	58	0.5686274509803921	8	200	89	0.445
Q5T7W0	0	0	0	inf	1	28	905	32.32142857142857	0	0	0	inf	1	28	905	32.32142857142857
Q6ZNG0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H2Y7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96N46	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y3M9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P01737	0	0	0	inf	0	0	93	inf	0	0	0	inf	0	0	93	inf
Q5TAA0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P01282	1	6	141	23.5	0	0	145	inf	0	0	141	inf	1	6	145	24.166666666666668
Q7Z7K2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5T5D7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q01534	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96K80	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A0C4DH59	0	0	0	inf	0	0	93	inf	0	0	0	inf	0	0	93	inf
Q15672	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O43345	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UDV6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NV72	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P2Y4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8TF45	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q3ZCT1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q86V71	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7Z2F6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96A05	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BY10	11	107	121	1.1308411214953271	11	108	120	1.1111111111111112	11	101	114	1.1287128712871286	11	114	127	1.1140350877192982
O00300	0	0	0	inf	0	0	384	inf	0	0	0	inf	0	0	384	inf
Q96EV2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9HAU6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P0CI25	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96H20	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y6M7	11	167	809	4.844311377245509	11	153	821	5.366013071895424	11	147	791	5.380952380952381	11	173	839	4.8497109826589595
A6NML5	4	89	18	0.20224719101123595	4	38	70	1.8421052631578947	4	38	18	0.47368421052631576	4	89	70	0.7865168539325843
Q9BQ61	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y5X0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A2RU14	3	23	23	1.0	3	22	24	1.0909090909090908	3	21	23	1.0952380952380953	3	24	24	1.0
Q08648	0	0	0	inf	0	0	78	inf	0	0	0	inf	0	0	78	inf
Q96B96	3	33	59	1.7878787878787878	3	34	54	1.588235294117647	3	31	49	1.5806451612903225	3	36	64	1.7777777777777777
Q9NR31	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IZ73	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P0N5	4	36	23	0.6388888888888888	4	33	22	0.6666666666666666	4	33	20	0.6060606060606061	4	36	25	0.6944444444444444
Q8N0U2	2	140	27	0.19285714285714287	2	138	30	0.21739130434782608	2	138	27	0.1956521739130435	2	140	30	0.21428571428571427
Q9H5Q4	0	0	0	inf	0	0	366	inf	0	0	0	inf	0	0	366	inf
Q96B49	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P82933	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9C0I4	1	27	1558	57.7037037037037	1	26	1526	58.69230769230769	1	26	1526	58.69230769230769	1	27	1558	57.7037037037037
P22532	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P49223	0	0	0	inf	0	0	65	inf	0	0	0	inf	0	0	65	inf
Q7Z6J0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N567	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UKY1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BYJ9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q52M93	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9GZV5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y2Y4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q969M3	4	18	151	8.38888888888889	5	143	11	0.07692307692307693	4	12	4	0.3333333333333333	5	149	158	1.0604026845637584
Q96A99	0	0	0	inf	0	0	450	inf	0	0	0	inf	0	0	450	inf
P19634	12	135	419	3.1037037037037036	13	448	76	0.16964285714285715	12	67	14	0.208955223880597	13	516	481	0.9321705426356589
Q2M3R5	10	113	41	0.36283185840707965	10	116	51	0.4396551724137931	10	109	40	0.3669724770642202	10	120	52	0.43333333333333335
Q14940	10	107	566	5.289719626168225	13	514	97	0.188715953307393	10	26	38	1.4615384615384615	13	595	625	1.050420168067227
Q8IVB4	10	112	309	2.7589285714285716	12	56	308	5.5	10	28	256	9.142857142857142	12	140	361	2.5785714285714287
Q96LR4	1	12	105	8.75	0	0	114	inf	0	0	105	inf	1	12	114	9.5
Q9GZM7	0	0	0	inf	0	0	446	inf	0	0	0	inf	0	0	446	inf
O95416	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6STE5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96AG3	0	0	0	inf	1	257	140	0.5447470817120622	0	0	0	inf	1	257	140	0.5447470817120622
Q9BSG5	0	0	0	inf	0	0	200	inf	0	0	0	inf	0	0	200	inf
Q96DR4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A8MWL7	4	10	15	1.5	4	12	19	1.5833333333333333	4	9	15	1.6666666666666667	4	13	19	1.4615384615384615
A6NGB7	4	157	42	0.267515923566879	3	138	47	0.34057971014492755	3	138	39	0.2826086956521739	4	157	50	0.3184713375796178
Q6UE05	2	36	183	5.083333333333333	4	37	142	3.8378378378378377	2	31	137	4.419354838709677	4	42	188	4.476190476190476
Q9NYW0	8	52	74	1.4230769230769231	8	73	54	0.7397260273972602	8	0	0	inf	8	125	128	1.024
Q96EL2	0	0	0	inf	0	0	149	inf	0	0	0	inf	0	0	149	inf
Q6UWI4	2	171	78	0.45614035087719296	1	152	78	0.5131578947368421	1	152	78	0.5131578947368421	2	171	78	0.45614035087719296
Q14765	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BSE2	5	228	55	0.2412280701754386	5	225	57	0.25333333333333335	5	220	49	0.22272727272727272	5	233	63	0.2703862660944206
P24821	1	6	2176	362.6666666666667	0	0	2179	inf	0	0	2176	inf	1	6	2179	363.1666666666667
Q92966	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5VYP0	1	20	1304	65.2	1	23	1301	56.56521739130435	1	20	1301	65.05	1	23	1304	56.69565217391305
Q6PL24	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UHI7	10	276	97	0.35144927536231885	11	272	88	0.3235294117647059	10	189	15	0.07936507936507936	11	359	170	0.4735376044568245
Q9BVT8	3	17	160	9.411764705882353	3	17	165	9.705882352941176	3	17	158	9.294117647058824	3	17	167	9.823529411764707
A0A1W2PP97	0	0	0	inf	0	0	94	inf	0	0	0	inf	0	0	94	inf
Q86TS7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O95551	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P50552	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NBZ7	1	19	382	20.105263157894736	0	0	385	inf	0	0	382	inf	1	19	385	20.263157894736842
Q9NZC7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15195	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y330	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q4V348	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A8MV72	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O14863	6	257	37	0.14396887159533073	6	33	273	8.272727272727273	6	0	0	inf	6	290	310	1.0689655172413792
Q9UBD3	0	0	0	inf	0	0	93	inf	0	0	0	inf	0	0	93	inf
Q8IV45	1	12	483	40.25	1	487	11	0.022587268993839837	1	0	0	inf	1	499	494	0.9899799599198397
Q9GZM5	5	165	70	0.42424242424242425	5	174	70	0.40229885057471265	5	165	67	0.40606060606060607	5	174	73	0.41954022988505746
Q6ZSR6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96M66	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96T25	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H091	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96B02	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N720	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BZA0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q12792	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IZM8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5TYW1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q06732	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A075B6U4	0	0	0	inf	0	0	91	inf	0	0	0	inf	0	0	91	inf
Q6DKK2	0	0	0	inf	0	0	362	inf	0	0	0	inf	0	0	362	inf
Q9GZX5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IXZ2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A576	0	0	0	inf	0	0	93	inf	0	0	0	inf	0	0	93	inf
P0CV99	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A0K0K1A5	0	0	0	inf	0	0	93	inf	0	0	0	inf	0	0	93	inf
Q8N9V3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NB42	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O43309	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7Z3V5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P98066	0	0	0	inf	0	0	260	inf	0	0	0	inf	0	0	260	inf
O15240	0	0	0	inf	0	0	593	inf	0	0	0	inf	0	0	593	inf
Q8NHG7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NQ86	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q01105	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NTJ5	2	6	538	89.66666666666667	3	463	61	0.13174946004319654	2	0	56	inf	3	469	543	1.1577825159914712
A6NGB0	1	39	285	7.3076923076923075	1	282	40	0.14184397163120568	1	0	0	inf	1	321	325	1.0124610591900312
Q15431	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O95238	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5MJ70	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P19532	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6PIS1	7	221	234	1.0588235294117647	9	239	173	0.7238493723849372	7	221	170	0.7692307692307693	9	239	237	0.9916317991631799
Q5BIV9	0	0	0	inf	0	0	125	inf	0	0	0	inf	0	0	125	inf
A6NFA1	0	0	0	inf	1	3	475	158.33333333333334	0	0	0	inf	1	3	475	158.33333333333334
Q8NI27	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P58304	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H1J7	0	0	0	inf	0	0	342	inf	0	0	0	inf	0	0	342	inf
Q96NJ6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P62837	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A8MT70	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q14679	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UBK9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6PML9	5	198	261	1.3181818181818181	5	205	257	1.2536585365853659	5	197	256	1.299492385786802	5	206	262	1.2718446601941749
Q3SXZ7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9ULJ3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9C0A1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A1B0GX49	0	0	0	inf	0	0	93	inf	0	0	0	inf	0	0	93	inf
Q15697	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H322	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N8E2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H869	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96AW1	1	58	91	1.5689655172413792	1	91	38	0.4175824175824176	1	0	0	inf	1	149	129	0.8657718120805369
O15321	9	121	281	2.322314049586777	9	109	281	2.5779816513761467	9	106	270	2.547169811320755	9	124	292	2.3548387096774195
P0C874	1	28	866	30.928571428571427	1	26	867	33.34615384615385	1	26	866	33.30769230769231	1	28	867	30.964285714285715
Q9HD45	9	109	273	2.5045871559633026	9	115	232	2.017391304347826	9	108	231	2.138888888888889	9	116	274	2.3620689655172415
Q16637	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q71RH2	4	164	18	0.10975609756097561	5	138	29	0.21014492753623187	4	138	18	0.13043478260869565	5	164	29	0.17682926829268292
Q7Z3T8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6AW86	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96KM6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q86UK7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZSB9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZRU5	0	0	0	inf	0	0	113	inf	0	0	0	inf	0	0	113	inf
Q6ZTK2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N8F6	4	18	174	9.666666666666666	5	161	11	0.06832298136645963	4	12	4	0.3333333333333333	5	167	181	1.0838323353293413
Q5SRH9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5VTQ0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q2M218	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NZ09	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
D6RCP7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
C9J2P7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15015	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q86UD4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P07996	0	0	0	inf	0	0	1152	inf	0	0	0	inf	0	0	1152	inf
Q6PFW1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y2C2	1	47	336	7.148936170212766	1	47	339	7.212765957446808	1	47	336	7.148936170212766	1	47	339	7.212765957446808
A0A0B4J234	0	0	0	inf	0	0	87	inf	0	0	0	inf	0	0	87	inf
A0A075B6V5	0	0	0	inf	0	0	92	inf	0	0	0	inf	0	0	92	inf
P52738	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A075B6T8	0	0	0	inf	0	0	92	inf	0	0	0	inf	0	0	92	inf
A2A3L6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A6NNM8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96JM2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IYH5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H0M5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ECI4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
B1APH4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96HQ0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y5V0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6IV72	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96CX3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6XCG6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5FWF4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y2H8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A8MTY0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P36543	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q12800	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P50616	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UPZ6	1	28	1606	57.357142857142854	1	27	1557	57.666666666666664	1	27	1557	57.666666666666664	1	28	1606	57.357142857142854
Q9NZR1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6NT04	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P0C879	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y6M5	6	309	70	0.22653721682847897	6	318	62	0.1949685534591195	6	308	62	0.2012987012987013	6	319	70	0.219435736677116
P59817	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5T4F4	3	137	208	1.5182481751824817	3	138	208	1.5072463768115942	3	137	207	1.510948905109489	3	138	209	1.5144927536231885
Q9BXA7	0	0	0	inf	1	151	198	1.3112582781456954	0	0	0	inf	1	151	198	1.3112582781456954
Q96PN8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q0VG73	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A1B0GX78	0	0	0	inf	0	0	94	inf	0	0	0	inf	0	0	94	inf
O95858	4	130	72	0.5538461538461539	5	142	39	0.2746478873239437	4	102	32	0.3137254901960784	5	170	79	0.4647058823529412
P50607	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IYB9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H9H4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P49638	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15205	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q969S3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A6NFI3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96I27	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96PQ6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8TCY9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q3SY52	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BS31	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P0DPF4	0	0	0	inf	0	0	91	inf	0	0	0	inf	0	0	91	inf
Q9H313	5	61	274	4.491803278688525	5	63	275	4.365079365079365	5	61	272	4.459016393442623	5	63	277	4.396825396825397
Q5HYK9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6P1L6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96IQ9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96H40	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96MN9	0	0	0	inf	0	0	317	inf	0	0	0	inf	0	0	317	inf
P17019	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P255	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZNH5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N1W2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NDW4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6P9A3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H609	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15498	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q07157	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WVI0	1	19	29	1.5263157894736843	1	20	29	1.45	1	19	29	1.5263157894736843	1	20	29	1.45
Q96KF7	1	27	47	1.7407407407407407	1	28	48	1.7142857142857142	1	27	47	1.7407407407407407	1	28	48	1.7142857142857142
Q92673	1	56	2135	38.125	1	55	2107	38.30909090909091	1	55	2107	38.30909090909091	1	56	2135	38.125
O95486	0	0	0	inf	1	186	889	4.779569892473118	0	0	0	inf	1	186	889	4.779569892473118
Q8N8Y5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P2E3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y2T7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WYQ9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y5U2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O60635	4	27	122	4.518518518518518	4	25	120	4.8	4	22	119	5.409090909090909	4	30	123	4.1
Q96SJ8	4	28	128	4.571428571428571	4	21	128	6.095238095238095	4	21	122	5.809523809523809	4	28	134	4.785714285714286
Q6UW78	1	6	64	10.666666666666666	1	65	5	0.07692307692307693	1	0	0	inf	1	71	69	0.971830985915493
Q96LW9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5TC79	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A7E2V4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q53FD0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q14166	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q86XU0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q495M9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UJN7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NNX9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96TA2	0	0	0	inf	1	292	464	1.5890410958904109	0	0	0	inf	1	292	464	1.5890410958904109
Q99990	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UK11	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZSR3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NEP9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A8MTW9	0	0	0	inf	0	0	64	inf	0	0	0	inf	0	0	64	inf
Q9H598	9	102	227	2.2254901960784315	11	214	75	0.35046728971962615	9	39	8	0.20512820512820512	11	277	294	1.0613718411552346
Q07890	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96B21	5	111	57	0.5135135135135135	7	75	46	0.6133333333333333	5	64	23	0.359375	7	122	80	0.6557377049180327
Q8IUE1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NWC5	7	67	50	0.746268656716418	7	69	55	0.7971014492753623	7	54	45	0.8333333333333334	7	82	60	0.7317073170731707
Q9NRP7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q86YJ6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P09486	0	0	0	inf	0	0	286	inf	0	0	0	inf	0	0	286	inf
P11277	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P40238	1	122	490	4.016393442622951	1	122	464	3.80327868852459	1	122	464	3.80327868852459	1	122	490	4.016393442622951
O43915	0	0	0	inf	0	0	333	inf	0	0	0	inf	0	0	333	inf
O60765	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NSJ1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BWV7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q3MJ62	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
